survey_cycle,department,sub_department,question_id,question_text,theme,avg_score,response_count,favorable_pct,enps_score
2024-Q3,Engineering,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.3,120,0.51,22.2
2024-Q3,Engineering,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.3,120,0.51,22.2
2024-Q3,Engineering,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.5,120,0.55,22.2
2024-Q3,Engineering,,COM2,I understand how my work contributes to the company's goals.,Communication,3.5,120,0.58,22.2
2024-Q3,Engineering,,COM3,Cross-team communication and collaboration is effective.,Communication,3.4,120,0.54,22.2
2024-Q3,Engineering,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,3.9,120,0.76,22.2
2024-Q3,Engineering,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,4.0,120,0.79,22.2
2024-Q3,Engineering,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.9,120,0.8,22.2
2024-Q3,Engineering,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.7,120,0.68,22.2
2024-Q3,Engineering,,ENG2,I see myself still working here in two years.,Employee Engagement,3.6,120,0.64,22.2
2024-Q3,Engineering,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.6,120,0.65,22.2
2024-Q3,Engineering,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.7,120,0.67,22.2
2024-Q3,Engineering,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.8,120,0.7,22.2
2024-Q3,Engineering,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.9,120,0.72,22.2
2024-Q3,Engineering,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.9,120,0.74,22.2
2024-Q3,Engineering,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.9,120,0.72,22.2
2024-Q3,Engineering,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.8,120,0.71,22.2
2024-Q3,Engineering,,REC1,I receive adequate recognition when I do good work.,Recognition,3.1,120,0.4,22.2
2024-Q3,Engineering,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.1,120,0.39,22.2
2024-Q3,Engineering,,REC3,My contributions are valued by my team and leadership.,Recognition,3.0,120,0.39,22.2
2024-Q3,Engineering,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.9,120,0.77,22.2
2024-Q3,Engineering,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.9,120,0.76,22.2
2024-Q3,Engineering,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.9,120,0.75,22.2
2024-Q3,Engineering,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.2,120,0.42,22.2
2024-Q3,Engineering,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.1,120,0.42,22.2
2024-Q3,Engineering,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.2,120,0.45,22.2
2024-Q3,G&A,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.2,31,0.46,18.5
2024-Q3,G&A,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.1,31,0.44,18.5
2024-Q3,G&A,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.1,31,0.42,18.5
2024-Q3,G&A,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.5,31,0.57,18.5
2024-Q3,G&A,,COM2,I understand how my work contributes to the company's goals.,Communication,3.4,31,0.52,18.5
2024-Q3,G&A,,COM3,Cross-team communication and collaboration is effective.,Communication,3.4,31,0.53,18.5
2024-Q3,G&A,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,3.8,31,0.72,18.5
2024-Q3,G&A,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.8,31,0.7,18.5
2024-Q3,G&A,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.7,31,0.68,18.5
2024-Q3,G&A,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.6,31,0.63,18.5
2024-Q3,G&A,,ENG2,I see myself still working here in two years.,Employee Engagement,3.6,31,0.63,18.5
2024-Q3,G&A,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.6,31,0.63,18.5
2024-Q3,G&A,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.6,31,0.61,18.5
2024-Q3,G&A,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.8,31,0.71,18.5
2024-Q3,G&A,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.9,31,0.74,18.5
2024-Q3,G&A,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.9,31,0.73,18.5
2024-Q3,G&A,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.8,31,0.71,18.5
2024-Q3,G&A,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.9,31,0.75,18.5
2024-Q3,G&A,,REC1,I receive adequate recognition when I do good work.,Recognition,3.2,31,0.46,18.5
2024-Q3,G&A,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.2,31,0.46,18.5
2024-Q3,G&A,,REC3,My contributions are valued by my team and leadership.,Recognition,3.2,31,0.49,18.5
2024-Q3,G&A,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.7,31,0.65,18.5
2024-Q3,G&A,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.7,31,0.66,18.5
2024-Q3,G&A,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.6,31,0.63,18.5
2024-Q3,G&A,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.7,31,0.67,18.5
2024-Q3,G&A,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.6,31,0.64,18.5
2024-Q3,G&A,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.6,31,0.65,18.5
2024-Q3,Marketing,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.4,24,0.54,29.5
2024-Q3,Marketing,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.4,24,0.54,29.5
2024-Q3,Marketing,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.4,24,0.51,29.5
2024-Q3,Marketing,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.4,24,0.53,29.5
2024-Q3,Marketing,,COM2,I understand how my work contributes to the company's goals.,Communication,3.5,24,0.56,29.5
2024-Q3,Marketing,,COM3,Cross-team communication and collaboration is effective.,Communication,3.5,24,0.55,29.5
2024-Q3,Marketing,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,4.0,24,0.78,29.5
2024-Q3,Marketing,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.9,24,0.76,29.5
2024-Q3,Marketing,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,4.0,24,0.79,29.5
2024-Q3,Marketing,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.7,24,0.68,29.5
2024-Q3,Marketing,,ENG2,I see myself still working here in two years.,Employee Engagement,3.6,24,0.66,29.5
2024-Q3,Marketing,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.7,24,0.68,29.5
2024-Q3,Marketing,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.7,24,0.65,29.5
2024-Q3,Marketing,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.8,24,0.69,29.5
2024-Q3,Marketing,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.9,24,0.74,29.5
2024-Q3,Marketing,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.8,24,0.68,29.5
2024-Q3,Marketing,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.8,24,0.72,29.5
2024-Q3,Marketing,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.8,24,0.73,29.5
2024-Q3,Marketing,,REC1,I receive adequate recognition when I do good work.,Recognition,3.4,24,0.55,29.5
2024-Q3,Marketing,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.5,24,0.57,29.5
2024-Q3,Marketing,,REC3,My contributions are valued by my team and leadership.,Recognition,3.5,24,0.6,29.5
2024-Q3,Marketing,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.5,24,0.54,29.5
2024-Q3,Marketing,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.5,24,0.53,29.5
2024-Q3,Marketing,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.5,24,0.56,29.5
2024-Q3,Marketing,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.5,24,0.54,29.5
2024-Q3,Marketing,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.5,24,0.57,29.5
2024-Q3,Marketing,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.5,24,0.57,29.5
2024-Q3,People,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.4,29,0.55,24.3
2024-Q3,People,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.3,29,0.52,24.3
2024-Q3,People,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.3,29,0.5,24.3
2024-Q3,People,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.4,29,0.51,24.3
2024-Q3,People,,COM2,I understand how my work contributes to the company's goals.,Communication,3.4,29,0.52,24.3
2024-Q3,People,,COM3,Cross-team communication and collaboration is effective.,Communication,3.5,29,0.56,24.3
2024-Q3,People,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,4.0,29,0.84,24.3
2024-Q3,People,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,4.1,29,0.84,24.3
2024-Q3,People,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,4.1,29,0.82,24.3
2024-Q3,People,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.7,29,0.66,24.3
2024-Q3,People,,ENG2,I see myself still working here in two years.,Employee Engagement,3.6,29,0.65,24.3
2024-Q3,People,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.7,29,0.69,24.3
2024-Q3,People,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.7,29,0.68,24.3
2024-Q3,People,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,4.0,29,0.81,24.3
2024-Q3,People,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,4.0,29,0.79,24.3
2024-Q3,People,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,4.0,29,0.79,24.3
2024-Q3,People,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,4.1,29,0.82,24.3
2024-Q3,People,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,4.0,29,0.79,24.3
2024-Q3,People,,REC1,I receive adequate recognition when I do good work.,Recognition,3.2,29,0.48,24.3
2024-Q3,People,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.3,29,0.49,24.3
2024-Q3,People,,REC3,My contributions are valued by my team and leadership.,Recognition,3.2,29,0.46,24.3
2024-Q3,People,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.4,29,0.53,24.3
2024-Q3,People,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.4,29,0.52,24.3
2024-Q3,People,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.4,29,0.53,24.3
2024-Q3,People,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.2,29,0.44,24.3
2024-Q3,People,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.3,29,0.49,24.3
2024-Q3,People,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.2,29,0.48,24.3
2024-Q3,Product,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.6,22,0.65,39.1
2024-Q3,Product,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.6,22,0.67,39.1
2024-Q3,Product,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.6,22,0.68,39.1
2024-Q3,Product,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.2,22,0.46,39.1
2024-Q3,Product,,COM2,I understand how my work contributes to the company's goals.,Communication,3.3,22,0.47,39.1
2024-Q3,Product,,COM3,Cross-team communication and collaboration is effective.,Communication,3.2,22,0.42,39.1
2024-Q3,Product,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,3.7,22,0.68,39.1
2024-Q3,Product,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.8,22,0.7,39.1
2024-Q3,Product,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.8,22,0.7,39.1
2024-Q3,Product,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.7,22,0.66,39.1
2024-Q3,Product,,ENG2,I see myself still working here in two years.,Employee Engagement,3.7,22,0.68,39.1
2024-Q3,Product,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.6,22,0.65,39.1
2024-Q3,Product,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.7,22,0.69,39.1
2024-Q3,Product,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.8,22,0.7,39.1
2024-Q3,Product,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.8,22,0.71,39.1
2024-Q3,Product,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.9,22,0.72,39.1
2024-Q3,Product,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.9,22,0.72,39.1
2024-Q3,Product,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.9,22,0.72,39.1
2024-Q3,Product,,REC1,I receive adequate recognition when I do good work.,Recognition,3.2,22,0.47,39.1
2024-Q3,Product,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.2,22,0.45,39.1
2024-Q3,Product,,REC3,My contributions are valued by my team and leadership.,Recognition,3.2,22,0.47,39.1
2024-Q3,Product,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.9,22,0.77,39.1
2024-Q3,Product,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,4.0,22,0.79,39.1
2024-Q3,Product,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,4.0,22,0.77,39.1
2024-Q3,Product,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.5,22,0.56,39.1
2024-Q3,Product,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.5,22,0.58,39.1
2024-Q3,Product,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.4,22,0.56,39.1
2024-Q3,Sales,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.0,63,0.38,12.0
2024-Q3,Sales,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.0,63,0.37,12.0
2024-Q3,Sales,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.1,63,0.41,12.0
2024-Q3,Sales,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.5,63,0.54,12.0
2024-Q3,Sales,,COM2,I understand how my work contributes to the company's goals.,Communication,3.4,63,0.54,12.0
2024-Q3,Sales,,COM3,Cross-team communication and collaboration is effective.,Communication,3.5,63,0.57,12.0
2024-Q3,Sales,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,3.7,63,0.68,12.0
2024-Q3,Sales,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.8,63,0.71,12.0
2024-Q3,Sales,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.7,63,0.68,12.0
2024-Q3,Sales,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.8,63,0.72,12.0
2024-Q3,Sales,,ENG2,I see myself still working here in two years.,Employee Engagement,3.8,63,0.72,12.0
2024-Q3,Sales,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.7,63,0.69,12.0
2024-Q3,Sales,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.8,63,0.7,12.0
2024-Q3,Sales,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.9,63,0.74,12.0
2024-Q3,Sales,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.9,63,0.73,12.0
2024-Q3,Sales,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.9,63,0.73,12.0
2024-Q3,Sales,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.9,63,0.7,12.0
2024-Q3,Sales,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.9,63,0.74,12.0
2024-Q3,Sales,,REC1,I receive adequate recognition when I do good work.,Recognition,3.0,63,0.35,12.0
2024-Q3,Sales,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.0,63,0.36,12.0
2024-Q3,Sales,,REC3,My contributions are valued by my team and leadership.,Recognition,3.0,63,0.36,12.0
2024-Q3,Sales,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.6,63,0.65,12.0
2024-Q3,Sales,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.6,63,0.63,12.0
2024-Q3,Sales,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.7,63,0.65,12.0
2024-Q3,Sales,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.1,63,0.4,12.0
2024-Q3,Sales,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.0,63,0.35,12.0
2024-Q3,Sales,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.0,63,0.36,12.0
2024-Q4,Customer Success,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.4,34,0.55,35.8
2024-Q4,Customer Success,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.4,34,0.56,35.8
2024-Q4,Customer Success,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.4,34,0.57,35.8
2024-Q4,Customer Success,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.3,34,0.48,35.8
2024-Q4,Customer Success,,COM2,I understand how my work contributes to the company's goals.,Communication,3.3,34,0.47,35.8
2024-Q4,Customer Success,,COM3,Cross-team communication and collaboration is effective.,Communication,3.3,34,0.46,35.8
2024-Q4,Customer Success,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,4.1,34,0.83,35.8
2024-Q4,Customer Success,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,4.0,34,0.83,35.8
2024-Q4,Customer Success,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,4.1,34,0.84,35.8
2024-Q4,Customer Success,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.6,34,0.65,35.8
2024-Q4,Customer Success,,ENG2,I see myself still working here in two years.,Employee Engagement,3.7,34,0.67,35.8
2024-Q4,Customer Success,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.6,34,0.65,35.8
2024-Q4,Customer Success,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.6,34,0.66,35.8
2024-Q4,Customer Success,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,4.1,34,0.81,35.8
2024-Q4,Customer Success,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,4.1,34,0.81,35.8
2024-Q4,Customer Success,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,4.0,34,0.79,35.8
2024-Q4,Customer Success,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,4.1,34,0.83,35.8
2024-Q4,Customer Success,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,4.1,34,0.83,35.8
2024-Q4,Customer Success,,REC1,I receive adequate recognition when I do good work.,Recognition,3.3,34,0.5,35.8
2024-Q4,Customer Success,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.3,34,0.49,35.8
2024-Q4,Customer Success,,REC3,My contributions are valued by my team and leadership.,Recognition,3.3,34,0.52,35.8
2024-Q4,Customer Success,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.6,34,0.63,35.8
2024-Q4,Customer Success,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.7,34,0.66,35.8
2024-Q4,Customer Success,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.6,34,0.64,35.8
2024-Q4,Customer Success,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.5,34,0.58,35.8
2024-Q4,Customer Success,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.5,34,0.57,35.8
2024-Q4,Customer Success,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.5,34,0.58,35.8
2024-Q4,Engineering,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.4,125,0.55,24.0
2024-Q4,Engineering,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.4,125,0.55,24.0
2024-Q4,Engineering,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.4,125,0.55,24.0
2024-Q4,Engineering,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.5,125,0.58,24.0
2024-Q4,Engineering,,COM2,I understand how my work contributes to the company's goals.,Communication,3.5,125,0.59,24.0
2024-Q4,Engineering,,COM3,Cross-team communication and collaboration is effective.,Communication,3.5,125,0.55,24.0
2024-Q4,Engineering,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,4.0,125,0.81,24.0
2024-Q4,Engineering,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.9,125,0.8,24.0
2024-Q4,Engineering,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.9,125,0.78,24.0
2024-Q4,Engineering,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.7,125,0.69,24.0
2024-Q4,Engineering,,ENG2,I see myself still working here in two years.,Employee Engagement,3.6,125,0.65,24.0
2024-Q4,Engineering,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.6,125,0.66,24.0
2024-Q4,Engineering,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.7,125,0.67,24.0
2024-Q4,Engineering,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.8,125,0.73,24.0
2024-Q4,Engineering,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.8,125,0.7,24.0
2024-Q4,Engineering,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.9,125,0.72,24.0
2024-Q4,Engineering,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.9,125,0.73,24.0
2024-Q4,Engineering,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.9,125,0.73,24.0
2024-Q4,Engineering,,REC1,I receive adequate recognition when I do good work.,Recognition,3.1,125,0.42,24.0
2024-Q4,Engineering,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.0,125,0.4,24.0
2024-Q4,Engineering,,REC3,My contributions are valued by my team and leadership.,Recognition,3.1,125,0.41,24.0
2024-Q4,Engineering,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,4.0,125,0.79,24.0
2024-Q4,Engineering,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,4.0,125,0.81,24.0
2024-Q4,Engineering,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,4.0,125,0.79,24.0
2024-Q4,Engineering,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.2,125,0.44,24.0
2024-Q4,Engineering,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.1,125,0.43,24.0
2024-Q4,Engineering,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.2,125,0.46,24.0
2024-Q4,G&A,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.2,30,0.45,20.5
2024-Q4,G&A,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.2,30,0.46,20.5
2024-Q4,G&A,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.2,30,0.44,20.5
2024-Q4,G&A,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.5,30,0.57,20.5
2024-Q4,G&A,,COM2,I understand how my work contributes to the company's goals.,Communication,3.4,30,0.54,20.5
2024-Q4,G&A,,COM3,Cross-team communication and collaboration is effective.,Communication,3.5,30,0.55,20.5
2024-Q4,G&A,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,3.8,30,0.72,20.5
2024-Q4,G&A,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.8,30,0.68,20.5
2024-Q4,G&A,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.8,30,0.74,20.5
2024-Q4,G&A,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.6,30,0.64,20.5
2024-Q4,G&A,,ENG2,I see myself still working here in two years.,Employee Engagement,3.6,30,0.65,20.5
2024-Q4,G&A,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.6,30,0.66,20.5
2024-Q4,G&A,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.6,30,0.62,20.5
2024-Q4,G&A,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.9,30,0.76,20.5
2024-Q4,G&A,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.9,30,0.74,20.5
2024-Q4,G&A,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.9,30,0.71,20.5
2024-Q4,G&A,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.9,30,0.74,20.5
2024-Q4,G&A,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.9,30,0.7,20.5
2024-Q4,G&A,,REC1,I receive adequate recognition when I do good work.,Recognition,3.2,30,0.46,20.5
2024-Q4,G&A,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.3,30,0.5,20.5
2024-Q4,G&A,,REC3,My contributions are valued by my team and leadership.,Recognition,3.3,30,0.47,20.5
2024-Q4,G&A,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.7,30,0.68,20.5
2024-Q4,G&A,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.7,30,0.64,20.5
2024-Q4,G&A,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.7,30,0.68,20.5
2024-Q4,G&A,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.7,30,0.67,20.5
2024-Q4,G&A,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.7,30,0.68,20.5
2024-Q4,G&A,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.7,30,0.7,20.5
2024-Q4,Marketing,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.3,24,0.51,29.6
2024-Q4,Marketing,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.4,24,0.55,29.6
