employee_id,review_cycle,overall_rating,manager_rating,self_rating,review_completed_date,review_status
EMP-0441,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-18,Completed
EMP-0441,2023-H2,Meets,Exceeds,Meets,2024-01-16,Completed
EMP-0441,2024-H1,Partially Meets,Partially Meets,Partially Meets,2024-07-10,Completed
EMP-0441,2024-H2,Meets,Partially Meets,Meets,2025-01-16,Completed
EMP-0442,2021-H2,Meets,Meets,Meets,2022-01-17,Completed
EMP-0442,2022-H1,Meets,Meets,Meets,2022-07-17,Completed
EMP-0442,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-16,Completed
EMP-0442,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-14,Completed
EMP-0442,2023-H2,Meets,Meets,Exceeds,2024-01-11,Completed
EMP-0442,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-10,Completed
EMP-0442,2024-H2,Meets,Meets,Exceeds,2025-01-10,Completed
EMP-0445,2022-H2,Meets,Meets,Meets,2023-01-17,Completed
EMP-0445,2023-H1,Meets,Meets,Meets,2023-07-10,Completed
EMP-0445,2023-H2,Exceeds,Exceeds,Significantly Exceeds,2024-01-12,Completed
EMP-0445,2024-H1,Partially Meets,Partially Meets,Meets,2024-07-11,Completed
EMP-0445,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-10,Completed
EMP-0447,2024-H1,Meets,Partially Meets,Exceeds,2024-07-10,Completed
EMP-0447,2024-H2,Meets,Meets,Meets,2025-01-18,Completed
EMP-0448,2022-H2,Exceeds,Significantly Exceeds,Exceeds,2023-01-11,Completed
EMP-0448,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-13,Completed
EMP-0448,2023-H2,Meets,Meets,Meets,2024-01-12,Completed
EMP-0448,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-14,Completed
EMP-0448,2024-H2,Meets,Meets,Meets,2025-01-17,Completed
EMP-0450,2022-H2,Significantly Exceeds,Exceeds,Significantly Exceeds,2023-01-11,Completed
EMP-0450,2023-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-07-16,Completed
EMP-0450,2023-H2,Exceeds,Exceeds,Significantly Exceeds,2024-01-11,Completed
EMP-0450,2024-H1,Meets,Meets,Meets,2024-07-12,Completed
EMP-0450,2024-H2,Meets,Meets,Meets,2025-01-13,Completed
EMP-0451,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-19,Completed
EMP-0451,2023-H1,Exceeds,Significantly Exceeds,Exceeds,2023-07-14,Completed
EMP-0451,2023-H2,Meets,Meets,Exceeds,2024-01-13,Completed
EMP-0451,2024-H1,Meets,Meets,Exceeds,2024-07-17,Completed
EMP-0451,2024-H2,Meets,Meets,Meets,2025-01-20,Completed
EMP-0452,2022-H1,Meets,Meets,Meets,2022-07-11,Completed
EMP-0452,2022-H2,Meets,Partially Meets,Meets,2023-01-16,Completed
EMP-0452,2023-H1,Meets,Meets,Meets,2023-07-10,Completed
EMP-0452,2023-H2,Meets,Meets,Meets,2024-01-18,Completed
EMP-0452,2024-H1,Meets,Meets,Meets,2024-07-11,Completed
EMP-0452,2024-H2,Meets,Meets,Meets,2025-01-12,Completed
EMP-0453,2022-H1,Meets,Meets,Exceeds,2022-07-16,Completed
EMP-0453,2022-H2,Meets,Meets,Meets,2023-01-19,Completed
EMP-0453,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-10,Completed
EMP-0453,2023-H2,Meets,Meets,Exceeds,2024-01-20,Completed
EMP-0453,2024-H1,Meets,Meets,Meets,2024-07-17,Completed
EMP-0453,2024-H2,Meets,Meets,Exceeds,2025-01-19,Completed
EMP-0454,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-19,Completed
EMP-0454,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-10,Completed
EMP-0454,2023-H1,Meets,Meets,Meets,2023-07-19,Completed
EMP-0454,2023-H2,Meets,Meets,Exceeds,2024-01-15,Completed
EMP-0454,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-13,Completed
EMP-0454,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-10,Incomplete
EMP-0455,2024-H1,Meets,Meets,Meets,2024-07-20,Completed
EMP-0455,2024-H2,Partially Meets,Does Not Meet,Partially Meets,2025-01-12,Completed
EMP-0456,2024-H2,Meets,Partially Meets,Meets,2025-01-11,Completed
EMP-0457,2023-H1,Partially Meets,Partially Meets,Meets,2023-07-15,Completed
EMP-0457,2023-H2,Exceeds,Exceeds,Significantly Exceeds,2024-01-20,Completed
EMP-0457,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-16,Completed
EMP-0457,2024-H2,Meets,Meets,Meets,2025-01-16,Completed
EMP-0458,2022-H1,Meets,Meets,Meets,2022-07-18,Completed
EMP-0458,2022-H2,Meets,Meets,Meets,2023-01-11,Completed
EMP-0458,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-12,Completed
EMP-0458,2023-H2,Meets,Meets,Meets,2024-01-11,Completed
EMP-0458,2024-H1,Meets,Meets,Meets,2024-07-13,Completed
EMP-0458,2024-H2,Meets,Meets,Meets,2025-01-11,Completed
EMP-0459,2022-H2,Meets,Meets,Meets,2023-01-14,Completed
EMP-0459,2023-H1,Partially Meets,Partially Meets,Partially Meets,2023-07-11,Completed
EMP-0459,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-11,Completed
EMP-0459,2024-H1,Meets,Meets,Meets,2024-07-11,Completed
EMP-0459,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-14,Completed
EMP-0460,2022-H1,Meets,Meets,Exceeds,2022-07-18,Completed
EMP-0460,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-11,Completed
EMP-0460,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-10,Completed
EMP-0460,2023-H2,Meets,Meets,Meets,2024-01-18,Completed
EMP-0460,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-13,Completed
EMP-0460,2024-H2,Meets,Meets,Meets,2025-01-10,Completed
EMP-0461,2022-H1,Meets,Meets,Exceeds,2022-07-14,Completed
EMP-0461,2022-H2,Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-10,Completed
EMP-0461,2023-H1,Meets,Exceeds,Meets,2023-07-12,Completed
EMP-0461,2023-H2,Meets,Meets,Exceeds,2024-01-16,Completed
EMP-0461,2024-H1,Meets,Meets,Exceeds,2024-07-16,Completed
EMP-0461,2024-H2,Meets,Meets,Exceeds,2025-01-20,Completed
EMP-0462,2022-H2,Exceeds,Significantly Exceeds,Exceeds,2023-01-20,Completed
EMP-0462,2023-H1,Meets,Meets,Meets,2023-07-15,Completed
EMP-0462,2023-H2,Meets,Meets,Meets,2024-01-11,Completed
EMP-0462,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-15,Completed
EMP-0462,2024-H2,Exceeds,Significantly Exceeds,Significantly Exceeds,2025-01-19,Completed
EMP-0463,2021-H1,Partially Meets,Partially Meets,Meets,2021-07-16,Completed
EMP-0463,2021-H2,Meets,Meets,Meets,2022-01-11,Completed
EMP-0463,2022-H1,Exceeds,Meets,Exceeds,2022-07-17,Completed
EMP-0463,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-13,Completed
EMP-0463,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-12,Completed
EMP-0463,2023-H2,Exceeds,Significantly Exceeds,Exceeds,2024-01-14,Completed
EMP-0463,2024-H1,Meets,Meets,Meets,2024-07-11,Completed
EMP-0463,2024-H2,Meets,Exceeds,Exceeds,2025-01-17,Completed
EMP-0464,2021-H2,Meets,Exceeds,Meets,2022-01-15,Incomplete
EMP-0464,2022-H1,Meets,Meets,Exceeds,2022-07-14,Completed
EMP-0464,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-16,Completed
EMP-0464,2023-H1,Meets,Meets,Exceeds,2023-07-19,Completed
EMP-0464,2023-H2,Meets,Partially Meets,Exceeds,2024-01-20,Completed
EMP-0464,2024-H1,Meets,Meets,Meets,2024-07-17,Completed
EMP-0464,2024-H2,Meets,Meets,Meets,2025-01-17,Completed
EMP-0465,2024-H1,Does Not Meet,Does Not Meet,Does Not Meet,2024-07-16,Completed
EMP-0465,2024-H2,Partially Meets,Partially Meets,Partially Meets,2025-01-14,Completed
EMP-0466,2023-H1,Meets,Meets,Meets,2023-07-20,Incomplete
EMP-0466,2023-H2,Meets,Meets,Exceeds,2024-01-16,Completed
EMP-0466,2024-H1,Exceeds,Exceeds,Significantly Exceeds,2024-07-20,Completed
EMP-0466,2024-H2,Meets,Meets,Meets,2025-01-10,Completed
EMP-0467,2022-H2,Meets,Meets,Meets,2023-01-17,Completed
EMP-0467,2023-H1,Meets,Meets,Meets,2023-07-13,Completed
EMP-0467,2023-H2,Meets,Meets,Meets,2024-01-13,Incomplete
EMP-0467,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-17,Completed
EMP-0467,2024-H2,Meets,Meets,Meets,2025-01-15,Completed
EMP-0468,2024-H2,Meets,Meets,Meets,2025-01-17,Completed
EMP-0469,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-17,Completed
EMP-0469,2023-H1,Meets,Meets,Exceeds,2023-07-12,Completed
EMP-0469,2023-H2,Meets,Meets,Exceeds,2024-01-20,Completed
EMP-0469,2024-H1,Meets,Meets,Exceeds,2024-07-13,Completed
EMP-0469,2024-H2,Meets,Meets,Meets,2025-01-16,Completed
EMP-0470,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-16,Completed
EMP-0470,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-15,Completed
EMP-0470,2023-H2,Meets,Meets,Exceeds,2024-01-17,Incomplete
EMP-0470,2024-H1,Does Not Meet,Does Not Meet,Does Not Meet,2024-07-16,Completed
EMP-0470,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-16,Completed
EMP-0471,2022-H2,Meets,Meets,Exceeds,2023-01-12,Completed
EMP-0471,2023-H1,Partially Meets,Partially Meets,Meets,2023-07-12,Completed
EMP-0471,2023-H2,Partially Meets,Partially Meets,Partially Meets,2024-01-17,Completed
EMP-0471,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-16,Completed
EMP-0471,2024-H2,Meets,Meets,Meets,2025-01-20,Completed
EMP-0472,2022-H2,Meets,Meets,Exceeds,2023-01-16,Completed
EMP-0472,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-20,Completed
EMP-0472,2023-H2,Meets,Partially Meets,Meets,2024-01-19,Completed
EMP-0472,2024-H1,Partially Meets,Partially Meets,Meets,2024-07-19,Completed
EMP-0472,2024-H2,Partially Meets,Partially Meets,Meets,2025-01-15,Completed
EMP-0473,2021-H2,Meets,Meets,Meets,2022-01-14,Completed
EMP-0473,2022-H1,Meets,Meets,Meets,2022-07-16,Completed
EMP-0473,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-12,Completed
EMP-0473,2023-H1,Exceeds,Meets,Exceeds,2023-07-11,Completed
EMP-0473,2023-H2,Meets,Meets,Meets,2024-01-12,Completed
EMP-0473,2024-H1,Meets,Meets,Meets,2024-07-13,Completed
EMP-0473,2024-H2,Meets,Meets,Exceeds,2025-01-18,Completed
EMP-0474,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-20,Completed
EMP-0474,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-10,Completed
EMP-0474,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-19,Completed
EMP-0474,2023-H2,Meets,Meets,Meets,2024-01-10,Completed
EMP-0474,2024-H1,Meets,Meets,Meets,2024-07-17,Completed
EMP-0474,2024-H2,Meets,Meets,Meets,2025-01-20,Completed
EMP-0475,2021-H1,Meets,Meets,Exceeds,2021-07-20,Completed
EMP-0475,2021-H2,Meets,Meets,Meets,2022-01-16,Completed
EMP-0475,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-18,Completed
EMP-0475,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-13,Completed
EMP-0475,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-18,Completed
EMP-0475,2023-H2,Meets,Meets,Exceeds,2024-01-19,Completed
EMP-0475,2024-H1,Meets,Meets,Exceeds,2024-07-10,Completed
EMP-0475,2024-H2,Meets,Meets,Exceeds,2025-01-10,Completed
EMP-0476,2023-H2,Meets,Meets,Meets,2024-01-18,Completed
EMP-0476,2024-H1,Meets,Meets,Meets,2024-07-12,Completed
EMP-0476,2024-H2,Meets,Meets,Meets,2025-01-10,Completed
EMP-0477,2021-H2,Meets,Meets,Meets,2022-01-10,Completed
EMP-0477,2022-H1,Meets,Meets,Meets,2022-07-17,Completed
EMP-0477,2022-H2,Meets,Meets,Meets,2023-01-11,Completed
EMP-0477,2023-H1,Meets,Meets,Meets,2023-07-11,Completed
EMP-0477,2023-H2,Meets,Meets,Meets,2024-01-15,Completed
EMP-0477,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-15,Completed
EMP-0477,2024-H2,Meets,Meets,Meets,2025-01-14,Completed
EMP-0478,2022-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-07-12,Completed
EMP-0478,2022-H2,Meets,Meets,Meets,2023-01-15,Completed
EMP-0478,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-15,Completed
EMP-0478,2023-H2,Partially Meets,Partially Meets,Partially Meets,2024-01-14,Completed
EMP-0478,2024-H1,Meets,Meets,Meets,2024-07-15,Completed
EMP-0478,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-17,Completed
EMP-0479,2021-H2,Meets,Meets,Exceeds,2022-01-20,Completed
EMP-0479,2022-H1,Meets,Meets,Meets,2022-07-11,Completed
EMP-0479,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-10,Completed
EMP-0479,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-13,Completed
EMP-0479,2023-H2,Meets,Meets,Meets,2024-01-18,Completed
EMP-0479,2024-H1,Partially Meets,Partially Meets,Partially Meets,2024-07-11,Completed
EMP-0479,2024-H2,Meets,Meets,Meets,2025-01-19,Incomplete
EMP-0480,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-15,Completed
EMP-0480,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-12,Completed
EMP-0480,2023-H2,Partially Meets,Partially Meets,Partially Meets,2024-01-10,Completed
EMP-0480,2024-H1,Meets,Meets,Meets,2024-07-11,Completed
EMP-0480,2024-H2,Exceeds,Exceeds,Significantly Exceeds,2025-01-12,Completed
EMP-0481,2021-H2,Meets,Meets,Exceeds,2022-01-12,Completed
EMP-0481,2022-H1,Meets,Meets,Meets,2022-07-18,Completed
EMP-0481,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-14,Completed
EMP-0481,2023-H1,Meets,Meets,Exceeds,2023-07-17,Completed
EMP-0481,2023-H2,Meets,Partially Meets,Exceeds,2024-01-16,Completed
EMP-0481,2024-H1,Meets,Meets,Meets,2024-07-17,Completed
EMP-0481,2024-H2,Meets,Meets,Meets,2025-01-12,Completed
EMP-0482,2022-H1,Exceeds,Exceeds,Significantly Exceeds,2022-07-19,Completed
EMP-0482,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-17,Completed
EMP-0482,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-19,Completed
EMP-0482,2023-H2,Meets,Meets,Meets,2024-01-11,Completed
EMP-0482,2024-H1,Meets,Meets,Exceeds,2024-07-18,Completed
EMP-0482,2024-H2,Meets,Meets,Meets,2025-01-20,Completed
EMP-0483,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-19,Incomplete
EMP-0483,2022-H2,Meets,Meets,Meets,2023-01-10,Completed
EMP-0483,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-11,Completed
EMP-0483,2023-H2,Meets,Meets,Exceeds,2024-01-13,Completed
EMP-0483,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-10,Completed
EMP-0483,2024-H2,Exceeds,Exceeds,Significantly Exceeds,2025-01-20,Completed
EMP-0484,2021-H1,Meets,Meets,Meets,2021-07-11,Completed
EMP-0484,2021-H2,Exceeds,Exceeds,Significantly Exceeds,2022-01-10,Completed
EMP-0484,2022-H1,Exceeds,Exceeds,Significantly Exceeds,2022-07-16,Completed
EMP-0484,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-11,Incomplete
EMP-0484,2023-H1,Meets,Meets,Meets,2023-07-11,Incomplete
EMP-0484,2023-H2,Meets,Meets,Exceeds,2024-01-10,Completed
EMP-0484,2024-H1,Partially Meets,Partially Meets,Partially Meets,2024-07-15,Completed
EMP-0484,2024-H2,Meets,Meets,Meets,2025-01-14,Completed
EMP-0485,2022-H2,Meets,Meets,Meets,2023-01-18,Completed
EMP-0485,2023-H1,Meets,Meets,Meets,2023-07-10,Incomplete
EMP-0485,2023-H2,Meets,Meets,Meets,2024-01-11,Completed
EMP-0485,2024-H1,Meets,Meets,Exceeds,2024-07-11,Completed
EMP-0485,2024-H2,Meets,Partially Meets,Exceeds,2025-01-12,Completed
EMP-0486,2022-H1,Meets,Partially Meets,Meets,2022-07-10,Completed
EMP-0486,2022-H2,Meets,Meets,Meets,2023-01-15,Completed
EMP-0486,2023-H1,Meets,Meets,Meets,2023-07-13,Completed
EMP-0486,2023-H2,Meets,Meets,Exceeds,2024-01-12,Completed
EMP-0486,2024-H1,Meets,Meets,Meets,2024-07-14,Completed
EMP-0486,2024-H2,Meets,Meets,Meets,2025-01-12,Completed
EMP-0487,2021-H2,Meets,Meets,Meets,2022-01-18,Completed
EMP-0487,2022-H1,Meets,Meets,Meets,2022-07-10,Completed
EMP-0487,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-11,Completed
EMP-0487,2023-H1,Partially Meets,Partially Meets,Partially Meets,2023-07-18,Completed
EMP-0487,2023-H2,Meets,Meets,Meets,2024-01-17,Completed
EMP-0487,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-14,Incomplete
EMP-0487,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-12,Completed
EMP-0488,2022-H1,Meets,Meets,Meets,2022-07-18,Completed
EMP-0488,2022-H2,Meets,Meets,Meets,2023-01-12,Completed
EMP-0488,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-20,Completed
EMP-0488,2023-H2,Meets,Meets,Meets,2024-01-20,Completed
EMP-0488,2024-H1,Meets,Meets,Meets,2024-07-18,Completed
EMP-0488,2024-H2,Meets,Exceeds,Meets,2025-01-18,Incomplete
EMP-0489,2022-H2,Meets,Meets,Meets,2023-01-14,Completed
EMP-0489,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-15,Completed
EMP-0489,2023-H2,Meets,Meets,Meets,2024-01-11,Completed
EMP-0489,2024-H1,Partially Meets,Partially Meets,Partially Meets,2024-07-17,Completed
EMP-0489,2024-H2,Meets,Meets,Meets,2025-01-12,Completed
EMP-0491,2022-H1,Meets,Meets,Meets,2022-07-13,Completed
EMP-0491,2022-H2,Meets,Meets,Meets,2023-01-15,Completed
EMP-0491,2023-H1,Meets,Meets,Meets,2023-07-13,Completed
EMP-0491,2023-H2,Meets,Meets,Exceeds,2024-01-14,Completed
EMP-0491,2024-H1,Meets,Meets,Meets,2024-07-16,Completed
EMP-0491,2024-H2,Partially Meets,Partially Meets,Meets,2025-01-10,Completed
EMP-0492,2022-H2,Meets,Meets,Meets,2023-01-11,Completed
EMP-0492,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-20,Completed
EMP-0492,2023-H2,Meets,Meets,Meets,2024-01-10,Completed
EMP-0492,2024-H1,Meets,Meets,Exceeds,2024-07-14,Incomplete
EMP-0492,2024-H2,Meets,Meets,Meets,2025-01-17,Completed
EMP-0493,2024-H1,Meets,Meets,Meets,2024-07-14,Completed
EMP-0493,2024-H2,Meets,Meets,Meets,2025-01-12,Completed
EMP-0494,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-10,Completed
EMP-0496,2021-H2,Exceeds,Exceeds,Exceeds,2022-01-13,Completed
EMP-0496,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-11,Completed
EMP-0496,2022-H2,Exceeds,Significantly Exceeds,Exceeds,2023-01-15,Completed
EMP-0496,2023-H1,Meets,Meets,Exceeds,2023-07-16,Completed
EMP-0496,2023-H2,Meets,Meets,Meets,2024-01-12,Completed
EMP-0496,2024-H1,Meets,Meets,Meets,2024-07-17,Completed
EMP-0496,2024-H2,Meets,Meets,Meets,2025-01-19,Incomplete
EMP-0497,2023-H1,Meets,Meets,Meets,2023-07-19,Completed
EMP-0497,2023-H2,Exceeds,Exceeds,Significantly Exceeds,2024-01-10,Completed
EMP-0497,2024-H1,Meets,Meets,Exceeds,2024-07-12,Completed
EMP-0497,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-20,Completed
EMP-0498,2023-H1,Meets,Meets,Exceeds,2023-07-17,Completed
EMP-0498,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-10,Completed
EMP-0498,2024-H1,Meets,Partially Meets,Meets,2024-07-13,Completed
EMP-0498,2024-H2,Meets,Meets,Meets,2025-01-12,Completed
EMP-0499,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-11,Completed
EMP-0499,2023-H1,Partially Meets,Partially Meets,Partially Meets,2023-07-20,Completed
EMP-0499,2023-H2,Meets,Meets,Exceeds,2024-01-10,Completed
EMP-0499,2024-H1,Exceeds,Exceeds,Significantly Exceeds,2024-07-20,Completed
EMP-0499,2024-H2,Meets,Partially Meets,Exceeds,2025-01-11,Completed
EMP-0500,2021-H2,Meets,Meets,Meets,2022-01-14,Completed
EMP-0500,2022-H1,Meets,Partially Meets,Exceeds,2022-07-16,Completed
EMP-0500,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-15,Completed
EMP-0500,2023-H1,Meets,Meets,Meets,2023-07-19,Completed
EMP-0500,2023-H2,Meets,Meets,Exceeds,2024-01-13,Completed
EMP-0500,2024-H1,Exceeds,Significantly Exceeds,Exceeds,2024-07-17,Completed
EMP-0500,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-16,Completed
EMP-0501,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-18,Completed
EMP-0501,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-10,Completed
EMP-0501,2023-H2,Meets,Meets,Meets,2024-01-20,Completed
EMP-0501,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-10,Completed
EMP-0501,2024-H2,Exceeds,Exceeds,Significantly Exceeds,2025-01-14,Completed
EMP-0502,2021-H1,Meets,Meets,Meets,2021-07-20,Incomplete
EMP-0502,2021-H2,Exceeds,Exceeds,Exceeds,2022-01-13,Completed
EMP-0502,2022-H1,Meets,Meets,Meets,2022-07-15,Completed
EMP-0502,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-12,Completed
EMP-0502,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-17,Completed
EMP-0502,2023-H2,Meets,Meets,Exceeds,2024-01-13,Completed
EMP-0502,2024-H1,Meets,Meets,Meets,2024-07-14,Completed
EMP-0502,2024-H2,Meets,Exceeds,Exceeds,2025-01-15,Completed
EMP-0503,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-18,Completed
EMP-0503,2023-H1,Meets,Exceeds,Meets,2023-07-18,Completed
EMP-0503,2023-H2,Meets,Meets,Meets,2024-01-16,Completed
EMP-0503,2024-H1,Does Not Meet,Does Not Meet,Partially Meets,2024-07-11,Completed
EMP-0503,2024-H2,Meets,Meets,Meets,2025-01-14,Completed
EMP-0504,2021-H1,Exceeds,Exceeds,Exceeds,2021-07-14,Completed
EMP-0504,2021-H2,Exceeds,Exceeds,Exceeds,2022-01-12,Completed
EMP-0504,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-19,Completed
EMP-0504,2022-H2,Meets,Meets,Meets,2023-01-15,Incomplete
EMP-0504,2023-H1,Meets,Meets,Meets,2023-07-16,Completed
EMP-0504,2023-H2,Meets,Meets,Meets,2024-01-18,Completed
EMP-0504,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-18,Completed
EMP-0504,2024-H2,Meets,Meets,Meets,2025-01-17,Completed
EMP-0505,2024-H1,Meets,Meets,Meets,2024-07-19,Completed
EMP-0505,2024-H2,Meets,Meets,Meets,2025-01-15,Incomplete
EMP-0506,2021-H2,Meets,Meets,Meets,2022-01-16,Completed
EMP-0506,2022-H1,Exceeds,Significantly Exceeds,Exceeds,2022-07-20,Completed
EMP-0506,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-12,Completed
EMP-0506,2023-H1,Meets,Meets,Meets,2023-07-11,Completed
EMP-0506,2023-H2,Meets,Meets,Meets,2024-01-15,Completed
EMP-0506,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-17,Completed
EMP-0506,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-11,Completed
EMP-0507,2021-H2,Meets,Meets,Meets,2022-01-15,Completed
EMP-0507,2022-H1,Meets,Meets,Meets,2022-07-17,Completed
EMP-0507,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-17,Completed
EMP-0507,2023-H1,Partially Meets,Partially Meets,Meets,2023-07-15,Completed
EMP-0507,2023-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-01-19,Completed
EMP-0507,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-11,Completed
EMP-0507,2024-H2,Meets,Meets,Meets,2025-01-16,Completed
EMP-0508,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-14,Completed
EMP-0508,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-20,Completed
EMP-0508,2024-H1,Meets,Meets,Meets,2024-07-18,Completed
EMP-0508,2024-H2,Meets,Meets,Meets,2025-01-10,Completed
EMP-0509,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-19,Completed
EMP-0509,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-13,Completed
EMP-0509,2023-H2,Meets,Meets,Exceeds,2024-01-15,Completed
EMP-0509,2024-H1,Meets,Meets,Meets,2024-07-19,Completed
EMP-0509,2024-H2,Meets,Meets,Meets,2025-01-13,Completed
EMP-0510,2024-H2,Meets,Meets,Exceeds,2025-01-15,Completed
EMP-0511,2022-H2,Meets,Meets,Meets,2023-01-13,Completed
EMP-0511,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-16,Completed
EMP-0511,2023-H2,Meets,Meets,Meets,2024-01-18,Completed
EMP-0511,2024-H1,Meets,Meets,Meets,2024-07-12,Completed
EMP-0511,2024-H2,Meets,Meets,Meets,2025-01-16,Completed
EMP-0512,2021-H2,Exceeds,Meets,Significantly Exceeds,2022-01-11,Completed
EMP-0512,2022-H1,Exceeds,Exceeds,Significantly Exceeds,2022-07-18,Completed
EMP-0512,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-13,Completed
EMP-0512,2023-H1,Meets,Meets,Meets,2023-07-18,Completed
EMP-0512,2023-H2,Meets,Meets,Meets,2024-01-14,Completed
EMP-0512,2024-H1,Meets,Meets,Meets,2024-07-14,Completed
EMP-0512,2024-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2025-01-10,Completed
EMP-0513,2022-H1,Meets,Meets,Meets,2022-07-13,Completed
EMP-0513,2022-H2,Meets,Exceeds,Exceeds,2023-01-20,Completed
EMP-0513,2023-H1,Meets,Meets,Meets,2023-07-12,Incomplete
EMP-0513,2023-H2,Meets,Meets,Meets,2024-01-11,Completed
EMP-0513,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-11,Completed
EMP-0513,2024-H2,Meets,Meets,Exceeds,2025-01-17,Completed
