employee_id,salary,comp_band_min,comp_band_mid,comp_band_max,effective_date,change_reason
EMP-0362,105500,99000,114500,130500,2024-01-15,Annual Review
EMP-0362,109000,101000,117000,133000,2025-01-15,Annual Review
EMP-0363,71500,64500,73500,83000,2022-08-26,New Hire
EMP-0363,75500,66500,76000,85500,2023-09-01,Market Adjustment
EMP-0363,66500,51000,59000,66500,2024-01-15,Annual Review
EMP-0363,68000,52000,60000,68000,2025-01-15,Annual Review
EMP-0364,80000,66000,76500,87000,2021-09-28,New Hire
EMP-0364,82500,71000,82500,94000,2023-01-15,Annual Review
EMP-0364,85500,66500,76000,85500,2023-09-01,Market Adjustment
EMP-0364,88000,68500,78500,88000,2024-01-15,Annual Review
EMP-0364,90000,70000,80000,90000,2025-01-15,Annual Review
EMP-0365,84500,76500,88000,100000,2024-08-28,New Hire
EMP-0366,79500,68500,79000,90000,2021-01-03,New Hire
EMP-0366,82000,72000,83000,94000,2022-01-15,Annual Review
EMP-0366,97000,97000,111000,125500,2023-02-16,Promotion
EMP-0366,103500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0366,107500,100000,114500,129500,2024-01-15,Annual Review
EMP-0366,111500,102000,117000,132000,2025-01-15,Annual Review
EMP-0367,75500,66000,77000,88000,2021-06-25,New Hire
EMP-0367,78500,69000,80500,92000,2022-01-15,Annual Review
EMP-0367,88000,81000,92500,104500,2023-05-13,Promotion
EMP-0367,95000,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0367,99000,83500,95500,108000,2024-01-15,Annual Review
EMP-0367,102000,85000,97500,110000,2025-01-15,Annual Review
EMP-0368,135000,116000,134500,153000,2021-07-24,New Hire
EMP-0368,165500,165500,188000,211000,2023-05-28,Promotion
EMP-0368,175500,165500,188000,211000,2023-09-01,Market Adjustment
EMP-0368,182500,170500,194000,217500,2024-01-15,Annual Review
EMP-0368,189500,174000,198000,222000,2025-01-15,Annual Review
EMP-0369,88500,80000,92000,104000,2025-02-10,New Hire
EMP-0369,104000,104000,120000,136000,2025-03-06,Promotion
EMP-0370,109000,100000,114500,129500,2024-05-22,New Hire
EMP-0370,135000,135000,157000,178500,2024-10-25,Promotion
EMP-0370,140000,138000,160000,182000,2025-01-15,Annual Review
EMP-0371,83500,72000,83000,94000,2022-03-26,New Hire
EMP-0371,88000,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0371,100000,97000,111000,125500,2023-09-27,Promotion
EMP-0371,103000,100000,114500,129500,2024-01-15,Annual Review
EMP-0371,107000,102000,117000,132000,2025-01-15,Annual Review
EMP-0372,81000,72000,83000,93000,2022-05-01,New Hire
EMP-0372,84000,74000,85500,96000,2023-01-15,Annual Review
EMP-0372,88500,74000,85500,96000,2023-09-01,Market Adjustment
EMP-0372,92000,76500,88000,99000,2024-01-15,Annual Review
EMP-0372,95500,78000,90000,101000,2025-01-15,Annual Review
EMP-0373,78500,68500,79000,90000,2021-11-30,New Hire
EMP-0373,97000,97000,111000,125500,2023-07-31,Promotion
EMP-0373,104500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0373,108000,100000,114500,129500,2024-01-15,Annual Review
EMP-0373,112000,102000,117000,132000,2025-01-15,Annual Review
EMP-0374,117500,97000,112000,127500,2021-11-18,New Hire
EMP-0374,133000,133000,152000,171000,2023-07-25,Promotion
EMP-0374,140000,133000,152000,171000,2023-09-01,Market Adjustment
EMP-0374,145500,137000,157000,176500,2024-01-15,Annual Review
EMP-0374,151500,140000,160000,180000,2025-01-15,Annual Review
EMP-0375,125500,110000,127500,145000,2025-01-13,New Hire
EMP-0375,142500,140000,160000,178000,2025-02-20,Promotion
EMP-0376,74000,66000,76500,86500,2022-08-19,New Hire
EMP-0376,78500,68500,79000,89500,2023-09-01,Market Adjustment
EMP-0376,81500,70500,81500,92000,2024-01-15,Annual Review
EMP-0376,84000,72000,83000,94000,2025-01-15,Annual Review
EMP-0377,103000,90000,103000,116000,2021-09-04,New Hire
EMP-0377,125500,125500,145500,165500,2023-06-18,Promotion
EMP-0377,133500,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0377,138500,129500,150000,170500,2024-01-15,Annual Review
EMP-0377,143000,132000,153000,174000,2025-01-15,Annual Review
EMP-0378,66500,60500,69000,77500,2022-06-06,New Hire
EMP-0378,69000,62500,71000,80000,2023-01-15,Annual Review
EMP-0378,73000,62500,71000,80000,2023-09-01,Market Adjustment
EMP-0378,62500,48000,55000,62500,2024-01-15,Annual Review
EMP-0378,64000,49000,56000,64000,2025-01-15,Annual Review
EMP-0379,99500,90000,103000,116000,2021-12-12,New Hire
EMP-0379,131000,131000,152000,173000,2023-08-06,Promotion
EMP-0379,141000,131000,152000,173000,2023-09-01,Market Adjustment
EMP-0379,146000,135000,157000,178500,2024-01-15,Annual Review
EMP-0379,151000,138000,160000,182000,2025-01-15,Annual Review
EMP-0380,68000,57000,66000,75000,2021-12-15,New Hire
EMP-0380,70000,62000,71000,81000,2023-01-15,Annual Review
EMP-0380,81000,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0380,84000,83500,95500,108000,2024-01-15,Annual Review
EMP-0380,86500,85000,97500,110000,2025-01-15,Annual Review
EMP-0381,118000,101000,117500,133500,2022-09-05,New Hire
EMP-0381,126500,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0381,131500,108000,125000,142000,2024-01-15,Annual Review
EMP-0381,136000,110000,127500,145000,2025-01-15,Annual Review
EMP-0382,81500,72000,83000,94000,2022-07-10,New Hire
EMP-0382,87500,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0382,100000,97000,111000,125500,2023-11-19,Promotion
EMP-0382,103500,100000,114500,129500,2024-01-15,Annual Review
EMP-0382,106500,102000,117000,132000,2025-01-15,Annual Review
EMP-0383,78000,69000,80500,92000,2022-06-08,New Hire
EMP-0383,84000,71000,83000,95000,2023-09-01,Market Adjustment
EMP-0383,93000,81000,92500,104500,2023-11-03,Promotion
EMP-0383,96000,83500,95500,108000,2024-01-15,Annual Review
EMP-0383,99000,85000,97500,110000,2025-01-15,Annual Review
EMP-0384,91500,77500,90000,102000,2021-09-08,New Hire
EMP-0384,95000,83500,97000,110000,2023-01-15,Annual Review
EMP-0384,102500,83500,97000,110000,2023-09-01,Market Adjustment
EMP-0384,106000,86000,100000,113500,2024-01-15,Annual Review
EMP-0384,109500,88000,102000,116000,2025-01-15,Annual Review
EMP-0385,72000,61500,72000,82500,2021-07-18,New Hire
EMP-0385,74500,64500,75500,86500,2022-01-15,Annual Review
EMP-0385,84500,76000,87500,99000,2023-05-25,Promotion
EMP-0385,90000,76000,87500,99000,2023-09-01,Market Adjustment
EMP-0385,93500,78500,90000,102000,2024-01-15,Annual Review
EMP-0385,97000,80000,92000,104000,2025-01-15,Annual Review
EMP-0386,117500,99000,114000,129000,2023-09-15,New Hire
EMP-0386,121000,104000,120000,136000,2025-01-15,Annual Review
EMP-0387,108000,97000,112000,127500,2021-10-14,New Hire
EMP-0387,112000,104500,121000,138000,2023-01-15,Annual Review
EMP-0387,120000,100000,115000,131000,2023-09-01,Market Adjustment
EMP-0387,124000,103000,118500,135000,2024-01-15,Annual Review
EMP-0387,128000,105000,121000,138000,2025-01-15,Annual Review
EMP-0388,135500,121500,141000,160000,2022-08-19,New Hire
EMP-0388,145500,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0388,151000,129500,150000,170500,2024-01-15,Annual Review
EMP-0388,156000,132000,153000,174000,2025-01-15,Annual Review
EMP-0389,105500,94000,107500,121500,2022-08-03,New Hire
EMP-0389,113500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0389,127500,125500,145500,165500,2023-12-01,Promotion
EMP-0389,131500,129500,150000,170500,2024-01-15,Annual Review
EMP-0389,136000,132000,153000,174000,2025-01-15,Annual Review
EMP-0390,58500,48500,55500,62500,2021-09-04,New Hire
EMP-0390,60500,52000,60000,67500,2023-01-15,Annual Review
EMP-0390,66500,66500,76000,85500,2023-09-01,Market Adjustment
EMP-0390,69000,68500,78500,88000,2024-01-15,Annual Review
EMP-0390,71500,70000,80000,90000,2025-01-15,Annual Review
EMP-0391,140500,127000,147000,167500,2022-06-09,New Hire
EMP-0391,145000,131000,152000,173000,2023-01-15,Annual Review
EMP-0391,155500,131000,152000,173000,2023-09-01,Market Adjustment
EMP-0391,161000,135000,157000,178500,2024-01-15,Annual Review
EMP-0391,167500,138000,160000,182000,2025-01-15,Annual Review
EMP-0392,85000,76500,88000,100000,2024-05-03,New Hire
EMP-0392,88000,78000,90000,102000,2025-01-15,Annual Review
EMP-0393,97500,87500,100500,113000,2022-03-03,New Hire
EMP-0393,101000,90000,103500,117000,2023-01-15,Annual Review
EMP-0393,107500,90000,103500,117000,2023-09-01,Market Adjustment
EMP-0393,111000,93000,107000,120500,2024-01-15,Annual Review
EMP-0393,115000,95000,109000,123000,2025-01-15,Annual Review
EMP-0394,107500,93000,107500,122500,2022-10-01,New Hire
EMP-0394,113500,96000,111000,126500,2023-09-01,Market Adjustment
EMP-0394,118000,99000,114500,130500,2024-01-15,Annual Review
EMP-0394,122500,101000,117000,133000,2025-01-15,Annual Review
EMP-0395,165000,138000,160000,182000,2025-03-30,New Hire
EMP-0396,143500,127000,147000,167500,2022-05-14,New Hire
EMP-0396,150500,131000,152000,173000,2023-09-01,Market Adjustment
EMP-0396,172000,172000,195500,220500,2023-10-22,Promotion
EMP-0396,178500,177500,202000,227500,2024-01-15,Annual Review
EMP-0396,185000,181000,206000,232000,2025-01-15,Annual Review
EMP-0397,136000,121500,141000,160000,2022-08-27,New Hire
EMP-0397,144500,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0397,149500,129500,150000,170500,2024-01-15,Annual Review
EMP-0397,154000,132000,153000,174000,2025-01-15,Annual Review
EMP-0398,95000,83500,96000,108000,2021-10-07,New Hire
EMP-0398,117000,117000,135500,154000,2023-07-04,Promotion
EMP-0398,126500,117000,135500,154000,2023-09-01,Market Adjustment
EMP-0398,131500,120500,139500,159000,2024-01-15,Annual Review
EMP-0398,136500,123000,142500,162000,2025-01-15,Annual Review
EMP-0399,85500,74500,85500,96500,2022-04-21,New Hire
EMP-0399,92000,77000,88500,100000,2023-09-01,Market Adjustment
EMP-0399,105500,100000,115000,131000,2023-10-10,Promotion
EMP-0399,109000,103000,118500,135000,2024-01-15,Annual Review
EMP-0399,112500,105000,121000,138000,2025-01-15,Annual Review
EMP-0400,63500,57000,65500,73500,2022-01-28,New Hire
EMP-0400,81000,81000,92500,104500,2023-08-30,Promotion
EMP-0400,87000,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0400,90000,83500,95500,108000,2024-01-15,Annual Review
EMP-0400,93500,85000,97500,110000,2025-01-15,Annual Review
EMP-0401,129500,116000,134500,153000,2021-01-01,New Hire
EMP-0401,134000,121500,141000,160000,2022-01-15,Annual Review
EMP-0401,165500,165500,188000,211000,2023-02-15,Promotion
EMP-0401,174500,165500,188000,211000,2023-09-01,Market Adjustment
EMP-0401,181500,170500,194000,217500,2024-01-15,Annual Review
EMP-0401,187000,174000,198000,222000,2025-01-15,Annual Review
EMP-0402,123500,101000,117500,133500,2022-02-11,New Hire
EMP-0402,128000,104500,121000,138000,2023-01-15,Annual Review
EMP-0402,136000,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0402,140000,108000,125000,142000,2024-01-15,Annual Review
EMP-0402,144500,110000,127500,145000,2025-01-15,Annual Review
EMP-0403,72000,64500,75500,86500,2022-09-22,New Hire
EMP-0403,76500,66500,78000,89500,2023-09-01,Market Adjustment
EMP-0403,79000,68500,80500,92000,2024-01-15,Annual Review
EMP-0403,82000,70000,82000,94000,2025-01-15,Annual Review
EMP-0404,129000,110000,127500,145000,2025-01-09,New Hire
EMP-0405,57000,51500,59500,67500,2021-08-23,New Hire
EMP-0405,81000,81000,92500,104500,2023-06-12,Promotion
EMP-0405,87000,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0405,90000,83500,95500,108000,2024-01-15,Annual Review
EMP-0405,93500,85000,97500,110000,2025-01-15,Annual Review
EMP-0406,141500,121500,141000,160000,2022-06-04,New Hire
EMP-0406,146500,125500,145500,165500,2023-01-15,Annual Review
EMP-0406,154500,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0406,159500,129500,150000,170500,2024-01-15,Annual Review
EMP-0406,166000,132000,153000,174000,2025-01-15,Annual Review
EMP-0407,98000,90000,103000,116000,2021-09-04,New Hire
EMP-0407,125500,125500,145500,165500,2023-06-18,Promotion
EMP-0407,134000,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0407,138500,129500,150000,170500,2024-01-15,Annual Review
EMP-0407,143500,132000,153000,174000,2025-01-15,Annual Review
EMP-0408,131000,116000,134500,153000,2021-11-04,New Hire
EMP-0408,136000,125500,145500,165500,2023-01-15,Annual Review
EMP-0408,143000,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0408,148000,129500,150000,170500,2024-01-15,Annual Review
EMP-0408,153500,132000,153000,174000,2025-01-15,Annual Review
EMP-0409,93500,82500,94500,106500,2021-11-20,New Hire
EMP-0409,115000,115000,133000,151500,2023-07-26,Promotion
EMP-0409,121000,115000,133000,151500,2023-09-01,Market Adjustment
EMP-0409,125500,118500,137500,156500,2024-01-15,Annual Review
EMP-0409,130000,121000,140000,159500,2025-01-15,Annual Review
EMP-0410,56500,48500,55000,61500,2021-10-06,New Hire
EMP-0410,63000,62000,71000,81000,2023-07-04,Promotion
EMP-0410,66500,62000,71000,81000,2023-09-01,Market Adjustment
EMP-0410,68500,63500,73500,83500,2024-01-15,Annual Review
EMP-0410,71000,65000,75000,85000,2025-01-15,Annual Review
EMP-0411,83500,72000,83000,94000,2022-10-16,New Hire
EMP-0411,89000,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0411,92000,76500,88000,100000,2024-01-15,Annual Review
EMP-0411,95500,78000,90000,102000,2025-01-15,Annual Review
EMP-0412,109000,97000,112000,127500,2021-10-15,New Hire
EMP-0412,113000,104500,121000,138000,2023-01-15,Annual Review
EMP-0412,121000,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0412,125000,108000,125000,142000,2024-01-15,Annual Review
EMP-0412,129500,110000,127500,145000,2025-01-15,Annual Review
EMP-0413,99000,87500,100500,113000,2022-09-27,New Hire
EMP-0413,105000,90000,103500,117000,2023-09-01,Market Adjustment
EMP-0413,109000,93000,107000,120500,2024-01-15,Annual Review
EMP-0413,113000,95000,109000,123000,2025-01-15,Annual Review
EMP-0414,96000,86000,98500,111500,2022-02-12,New Hire
EMP-0414,102500,89000,102000,115000,2023-09-01,Market Adjustment
EMP-0414,115000,115000,133000,151500,2023-09-06,Promotion
EMP-0414,119500,118500,137500,156500,2024-01-15,Annual Review
EMP-0414,123500,121000,140000,159500,2025-01-15,Annual Review
EMP-0415,101000,90000,103000,116000,2021-10-01,New Hire
EMP-0415,131000,131000,152000,173000,2023-07-01,Promotion
EMP-0415,139500,131000,152000,173000,2023-09-01,Market Adjustment
EMP-0415,144000,135000,157000,178500,2024-01-15,Annual Review
EMP-0415,148500,138000,160000,182000,2025-01-15,Annual Review
EMP-0416,83000,72000,83000,94000,2022-07-29,New Hire
EMP-0416,89000,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0416,100000,97000,111000,125500,2023-11-29,Promotion
EMP-0416,103500,100000,114500,129500,2024-01-15,Annual Review
EMP-0416,107500,102000,117000,132000,2025-01-15,Annual Review
EMP-0417,149000,129500,150000,170500,2024-02-02,New Hire
EMP-0417,153500,132000,153000,174000,2025-01-15,Annual Review
EMP-0418,78500,64500,75500,86500,2022-04-12,New Hire
EMP-0418,81000,66500,78000,89500,2023-01-15,Annual Review
EMP-0418,87000,66500,78000,89500,2023-09-01,Market Adjustment
EMP-0418,90500,73500,86000,98000,2024-01-15,Annual Review
EMP-0418,93500,75000,87500,100000,2025-01-15,Annual Review
EMP-0419,135500,116000,134500,153000,2021-04-07,New Hire
EMP-0419,140500,121500,141000,160000,2022-01-15,Annual Review
EMP-0419,165500,165500,188000,211000,2023-04-04,Promotion
EMP-0419,174500,165500,188000,211000,2023-09-01,Market Adjustment
EMP-0419,180500,170500,194000,217500,2024-01-15,Annual Review
EMP-0419,187500,174000,198000,222000,2025-01-15,Annual Review
EMP-0420,134500,121500,141000,160000,2022-09-24,New Hire
EMP-0420,145000,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0420,150000,129500,150000,170500,2024-01-15,Annual Review
EMP-0420,154500,132000,153000,174000,2025-01-15,Annual Review
EMP-0421,99000,87500,100500,113000,2022-03-25,New Hire
EMP-0421,102000,90000,103500,117000,2023-01-15,Annual Review
EMP-0421,109000,90000,103500,117000,2023-09-01,Market Adjustment
EMP-0421,112500,93000,107000,120500,2024-01-15,Annual Review
EMP-0421,116500,95000,109000,123000,2025-01-15,Annual Review
EMP-0422,83000,72000,83000,93000,2022-09-06,New Hire
EMP-0422,88000,74000,85500,96000,2023-09-01,Market Adjustment
EMP-0422,91000,76500,88000,99000,2024-01-15,Annual Review
EMP-0422,94000,78000,90000,101000,2025-01-15,Annual Review
EMP-0423,127500,106500,123500,140500,2021-11-06,New Hire
EMP-0423,151500,151500,172500,193500,2023-07-19,Promotion
EMP-0423,162500,151500,172500,193500,2023-09-01,Market Adjustment
EMP-0423,167500,156500,178000,199500,2024-01-15,Annual Review
EMP-0423,174000,159500,181500,203500,2025-01-15,Annual Review
EMP-0424,131500,110500,129000,146500,2022-03-05,New Hire
EMP-0424,136000,114000,133000,151000,2023-01-15,Annual Review
EMP-0424,143000,114000,133000,151000,2023-09-01,Market Adjustment
EMP-0424,147500,117500,137000,156000,2024-01-15,Annual Review
EMP-0424,153000,120000,140000,159000,2025-01-15,Annual Review
EMP-0425,127000,113000,131000,149000,2022-02-07,New Hire
EMP-0425,131500,117000,135500,154000,2023-01-15,Annual Review
EMP-0425,139500,117000,135500,154000,2023-09-01,Market Adjustment
EMP-0425,144000,120500,139500,159000,2024-01-15,Annual Review
EMP-0425,149000,123000,142500,162000,2025-01-15,Annual Review
EMP-0426,86500,78000,89500,101000,2022-07-17,New Hire
EMP-0426,92000,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0426,104500,104500,121000,138000,2023-11-23,Promotion
EMP-0426,108000,108000,125000,142000,2024-01-15,Annual Review
EMP-0426,111500,110000,127500,145000,2025-01-15,Annual Review
EMP-0427,115500,101000,117500,133500,2022-04-16,New Hire
EMP-0427,123500,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0427,137000,133000,152000,171000,2023-10-08,Promotion
EMP-0427,142500,137000,157000,176500,2024-01-15,Annual Review
EMP-0427,147500,140000,160000,180000,2025-01-15,Annual Review
EMP-0428,91000,78000,89000,100500,2022-08-22,New Hire
EMP-0428,97500,81000,92000,103500,2023-09-01,Market Adjustment
EMP-0428,68500,54000,61000,68500,2024-01-15,Annual Review
EMP-0428,70000,55000,62500,70000,2025-01-15,Annual Review
EMP-0429,73000,66000,76000,86000,2022-07-29,New Hire
EMP-0429,76500,68000,78500,89000,2023-09-01,Market Adjustment
EMP-0429,89000,89000,102000,115000,2023-11-29,Promotion
EMP-0429,92000,91500,105000,118500,2024-01-15,Annual Review
EMP-0429,95500,93500,107000,121000,2025-01-15,Annual Review
EMP-0430,157500,132000,153000,174000,2025-03-03,New Hire
EMP-0431,73000,63000,72500,82500,2021-09-22,New Hire
EMP-0431,89000,89000,102000,115000,2023-06-27,Promotion
EMP-0431,94000,89000,102000,115000,2023-09-01,Market Adjustment
EMP-0431,97000,91500,105000,118500,2024-01-15,Annual Review
EMP-0431,100000,93500,107000,121000,2025-01-15,Annual Review
EMP-0432,105000,94000,107500,121500,2022-06-14,New Hire
EMP-0432,111500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0432,127500,125500,145500,165500,2023-11-06,Promotion
EMP-0432,131500,129500,150000,170500,2024-01-15,Annual Review
EMP-0432,136500,132000,153000,174000,2025-01-15,Annual Review
EMP-0433,150000,125500,145500,165500,2023-07-09,New Hire
EMP-0433,158500,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0433,164500,129500,150000,170500,2024-01-15,Annual Review
EMP-0433,170000,132000,153000,174000,2025-01-15,Annual Review
EMP-0434,82000,68500,79000,90000,2021-01-19,New Hire
EMP-0434,85000,72000,83000,94000,2022-01-15,Annual Review
EMP-0434,97000,97000,111000,125500,2023-02-24,Promotion
EMP-0434,104500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0434,108000,100000,114500,129500,2024-01-15,Annual Review
EMP-0434,111500,102000,117000,132000,2025-01-15,Annual Review
EMP-0435,99000,83500,96000,108000,2021-03-23,New Hire
EMP-0435,102000,87500,100500,113000,2022-01-15,Annual Review
EMP-0435,117000,117000,135500,154000,2023-03-27,Promotion
EMP-0435,126000,117000,135500,154000,2023-09-01,Market Adjustment
EMP-0435,130000,120500,139500,159000,2024-01-15,Annual Review
EMP-0435,135000,123000,142500,162000,2025-01-15,Annual Review
EMP-0436,56000,50500,58000,66000,2022-07-04,New Hire
EMP-0436,58000,52000,60000,68500,2023-01-15,Annual Review
EMP-0436,61500,52000,60000,68500,2023-09-01,Market Adjustment
EMP-0436,63500,54000,61500,70500,2024-01-15,Annual Review
EMP-0436,65500,55000,63000,72000,2025-01-15,Annual Review
EMP-0437,110000,94000,107500,121500,2022-03-23,New Hire
EMP-0437,118000,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0437,131500,131000,152000,173000,2023-09-26,Promotion
EMP-0437,136000,135000,157000,178500,2024-01-15,Annual Review
EMP-0437,141000,138000,160000,182000,2025-01-15,Annual Review
EMP-0438,135000,116000,134500,153000,2021-10-14,New Hire
EMP-0438,139500,125500,145500,165500,2023-01-15,Annual Review
EMP-0438,148000,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0438,153500,129500,150000,170500,2024-01-15,Annual Review
EMP-0438,159000,132000,153000,174000,2025-01-15,Annual Review
EMP-0439,102500,86000,98500,111500,2022-05-25,New Hire
EMP-0439,109000,89000,102000,115000,2023-09-01,Market Adjustment
EMP-0439,123500,115000,133000,151500,2023-10-27,Promotion
EMP-0439,127500,118500,137500,156500,2024-01-15,Annual Review
EMP-0439,132000,121000,140000,159500,2025-01-15,Annual Review
EMP-0440,93000,82500,95000,107500,2021-10-22,New Hire
EMP-0440,96000,89500,102500,116000,2023-01-15,Annual Review
EMP-0440,103500,89500,102500,116000,2023-09-01,Market Adjustment
EMP-0440,107500,92000,106000,119500,2024-01-15,Annual Review
EMP-0440,111500,94000,108000,122000,2025-01-15,Annual Review
EMP-0441,80500,73500,84500,95500,2022-05-22,New Hire
EMP-0441,86000,76000,87500,99000,2023-09-01,Market Adjustment
EMP-0441,99000,99000,114000,129000,2023-10-26,Promotion
EMP-0441,102500,102000,117500,133500,2024-01-15,Annual Review
EMP-0441,106000,104000,120000,136000,2025-01-15,Annual Review
EMP-0442,57500,51500,59500,67500,2021-10-13,New Hire
EMP-0442,81000,81000,92500,104500,2023-07-07,Promotion
EMP-0442,85000,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0442,88000,83500,95500,108000,2024-01-15,Annual Review
EMP-0442,91000,85000,97500,110000,2025-01-15,Annual Review
EMP-0443,115500,100000,114500,129500,2024-12-11,New Hire
EMP-0444,86500,71500,82500,93500,2025-02-15,New Hire
EMP-0445,144500,127000,147000,167500,2022-07-29,New Hire
EMP-0445,155500,131000,152000,173000,2023-09-01,Market Adjustment
EMP-0445,160500,135000,157000,178500,2024-01-15,Annual Review
EMP-0445,165500,138000,160000,182000,2025-01-15,Annual Review
EMP-0446,93000,85000,97000,109000,2025-01-29,New Hire
EMP-0447,76500,68500,78500,88000,2024-02-03,New Hire
EMP-0447,68000,52000,60000,68000,2025-01-15,Annual Review
EMP-0448,83000,72000,83000,94000,2022-09-22,New Hire
EMP-0448,89500,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0448,93000,76500,88000,100000,2024-01-15,Annual Review
EMP-0448,96000,78000,90000,102000,2025-01-15,Annual Review
EMP-0449,76500,70000,80000,90000,2025-03-26,New Hire
EMP-0450,86500,78000,89000,100500,2022-10-13,New Hire
EMP-0450,91500,81000,92000,103500,2023-09-01,Market Adjustment
EMP-0450,68500,54000,61000,68500,2024-01-15,Annual Review
EMP-0450,70000,55000,62500,70000,2025-01-15,Annual Review
EMP-0451,86500,72000,83000,94000,2022-05-16,New Hire
EMP-0451,93000,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0451,107000,97000,111000,125500,2023-10-23,Promotion
EMP-0451,111500,100000,114500,129500,2024-01-15,Annual Review
EMP-0451,115000,102000,117000,132000,2025-01-15,Annual Review
EMP-0452,94000,77500,90000,102000,2021-11-06,New Hire
EMP-0452,97000,83500,97000,110000,2023-01-15,Annual Review
EMP-0452,104000,83500,97000,110000,2023-09-01,Market Adjustment
EMP-0452,108000,86000,100000,113500,2024-01-15,Annual Review
EMP-0452,112000,88000,102000,116000,2025-01-15,Annual Review
EMP-0453,55500,50500,58000,66000,2022-01-20,New Hire
EMP-0453,74000,74000,85500,96000,2023-08-26,Promotion
EMP-0453,78000,74000,85500,96000,2023-09-01,Market Adjustment
EMP-0453,80500,76500,88000,99000,2024-01-15,Annual Review
EMP-0453,83500,78000,90000,101000,2025-01-15,Annual Review
EMP-0454,86500,72000,83000,94000,2022-03-07,New Hire
EMP-0454,89000,74000,85500,97000,2023-01-15,Annual Review
EMP-0454,95500,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0454,98500,76500,88000,100000,2024-01-15,Annual Review
EMP-0454,102000,78000,90000,102000,2025-01-15,Annual Review
EMP-0455,122500,108000,125000,142000,2024-02-08,New Hire
EMP-0455,126500,110000,127500,145000,2025-01-15,Annual Review
EMP-0456,85500,76500,88000,100000,2024-10-03,New Hire
EMP-0456,100000,100000,114500,129500,2024-12-31,Promotion
EMP-0457,60500,55000,63500,72000,2022-11-24,New Hire
EMP-0457,63500,57000,65500,74000,2023-09-01,Market Adjustment
EMP-0457,76500,76500,88000,99000,2024-01-27,Promotion
EMP-0457,79000,78000,90000,101000,2025-01-15,Annual Review
EMP-0458,98500,90000,103000,116000,2021-11-12,New Hire
EMP-0458,125500,125500,145500,165500,2023-07-22,Promotion
EMP-0458,132500,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0458,137000,129500,150000,170500,2024-01-15,Annual Review
EMP-0458,142000,132000,153000,174000,2025-01-15,Annual Review
EMP-0459,138500,121500,141000,160000,2022-08-29,New Hire
EMP-0459,147000,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0459,152000,129500,150000,170500,2024-01-15,Annual Review
EMP-0459,156500,132000,153000,174000,2025-01-15,Annual Review
EMP-0460,100500,90000,103000,116000,2021-12-25,New Hire
EMP-0460,125500,125500,145500,165500,2023-08-13,Promotion
EMP-0460,134500,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0460,140000,129500,150000,170500,2024-01-15,Annual Review
EMP-0460,145000,132000,153000,174000,2025-01-15,Annual Review
EMP-0461,87000,72000,83000,93000,2022-04-09,New Hire
EMP-0461,90000,74000,85500,96000,2023-01-15,Annual Review
EMP-0461,95500,74000,85500,96000,2023-09-01,Market Adjustment
EMP-0461,99000,76500,88000,99000,2024-01-15,Annual Review
EMP-0461,101000,78000,90000,101000,2025-01-15,Annual Review
EMP-0462,60500,54000,62000,70500,2022-05-19,New Hire
EMP-0462,62500,55500,64000,72500,2023-01-15,Annual Review
EMP-0462,66000,55500,64000,72500,2023-09-01,Market Adjustment
EMP-0462,68500,57500,66000,75000,2024-01-15,Annual Review
EMP-0462,70500,58500,67500,76500,2025-01-15,Annual Review
EMP-0463,107000,92500,106500,121500,2021-04-12,New Hire
EMP-0463,111000,96500,111500,127000,2022-01-15,Annual Review
